PassengerId,Survived
1,0,0.691004945249,0.308995054751
2,1,0.26894142137,0.73105857863
3,0,0.487683483821,0.512316516179
4,1,0.26894142137,0.73105857863
5,0,0.582140942932,0.417859057068
6,0,0.606222532813,0.393777467187
7,0,0.598695156383,0.401304843617
8,0,0.641955336082,0.358044663918
9,1,0.369057060053,0.630942939947
10,1,0.301110306769,0.698889693231
11,1,0.390986154641,0.609013845359
12,1,0.372334119695,0.627665880305
13,0,0.581874560052,0.418125439948
14,0,0.679789033504,0.320210966496
15,0,0.477165960416,0.522834039584
16,1,0.37956398546,0.62043601454
17,0,0.641955336082,0.358044663918
18,0,0.597697970952,0.402302029048
19,0,0.527770884992,0.472229115008
20,1,0.419235156071,0.580764843929
21,0,0.669707459029,0.330292540971
22,0,0.567229074394,0.432770925606
23,1,0.45485058486,0.54514941514
24,0,0.51819682326,0.48180317674
25,0,0.648596372362,0.351403627638
26,0,0.479309592405,0.520690407595
27,0,0.655828366794,0.344171633206
28,0,0.578305858535,0.421694141465
29,1,0.379714708324,0.620285291676
30,0,0.71172189119,0.28827810881
31,0,0.512277704011,0.487722295989
32,1,0.280876166888,0.719123833112
33,1,0.366220397311,0.633779602689
34,0,0.706724417936,0.293275582064
35,0,0.562132820314,0.437867179686
36,0,0.562288500286,0.437711499714
37,0,0.655828366794,0.344171633206
38,0,0.662486325968,0.337513674032
39,0,0.525737612821,0.474262387179
40,1,0.367737646584,0.632262353416
41,0,0.515982870196,0.484017129804
42,1,0.367340517473,0.632659482527
43,0,0.647616812639,0.352383187361
44,1,0.275189595718,0.724810404282
45,1,0.424882555969,0.575117444031
46,0,0.665238991256,0.334761008744
47,0,0.657676018134,0.342323981866
48,1,0.366220397311,0.633779602689
49,0,0.622137623924,0.377862376076
50,0,0.525737612821,0.474262387179
51,0,0.641955336082,0.358044663918
52,0,0.666745695405,0.333254304595
53,1,0.280876166888,0.719123833112
54,1,0.367340517473,0.632659482527
55,0,0.611025963645,0.388974036355
56,0,0.551672198055,0.448327801945
57,1,0.301872610356,0.698127389644
58,0,0.577341691178,0.422658308822
59,1,0.338479682499,0.661520317501
60,0,0.641955336082,0.358044663918
61,0,0.644724314756,0.355275685244
62,1,0.26894142137,0.73105857863
63,0,0.542460624795,0.457539375205
64,0,0.641955336082,0.358044663918
65,0,0.528153085594,0.471846914406
66,0,0.515548555104,0.484451444896
67,1,0.315743889936,0.684256110064
68,0,0.634134367202,0.365865632798
69,0,0.592526819625,0.407473180375
70,0,0.643514064476,0.356485935524
71,0,0.598555583218,0.401444416782
72,0,0.67170970768,0.32829029232
73,0,0.68937840113,0.31062159887
74,0,0.619109231921,0.380890768079
75,0,0.527700641939,0.472299358061
76,0,0.5261657081,0.4738342919
77,0,0.71172189119,0.28827810881
78,0,0.665238991256,0.334761008744
79,1,0.378907133666,0.621092866334
80,0,0.498494097237,0.501505902763
81,0,0.704315442355,0.295684557645
82,0,0.626579503487,0.373420496513
83,1,0.366220397311,0.633779602689
84,0,0.627796763944,0.372203236056
85,1,0.301872610356,0.698127389644
86,0,0.586660272877,0.413339727123
87,0,0.678438464274,0.321561535726
88,0,0.665238991256,0.334761008744
89,1,0.45767332356,0.54232667644
90,0,0.662486325968,0.337513674032
91,0,0.635179495528,0.364820504472
92,0,0.641495332741,0.358504667259
93,0,0.542460624795,0.457539375205
94,0,0.659146069409,0.340853930591
95,0,0.73105857863,0.26894142137
96,0,0.665238991256,0.334761008744
97,0,0.586171076028,0.413828923972
98,0,0.581680561798,0.418319438202
99,1,0.338479682499,0.661520317501
100,0,0.607960969964,0.392039030036
101,0,0.500141884403,0.499858115597
102,0,0.71172189119,0.28827810881
103,0,0.594246470959,0.405753529041
104,0,0.633160736113,0.366839263887
105,0,0.582140942932,0.417859057068
106,0,0.632563459898,0.367436540102
107,1,0.446956855201,0.553043144799
108,0,0.598704857739,0.401295142261
109,0,0.686191793908,0.313808206092
110,1,0.467957342505,0.532042657495
111,0,0.58828753227,0.41171246773
112,1,0.465407515552,0.534592484448
113,0,0.662486325968,0.337513674032
114,0,0.510631544925,0.489368455075
115,1,0.465407515552,0.534592484448
116,0,0.662486325968,0.337513674032
117,0,0.723465950372,0.276534049628
118,0,0.646296663728,0.353703336272
119,0,0.581680561798,0.418319438202
120,0,0.67170970768,0.32829029232
121,0,0.68937840113,0.31062159887
122,0,0.665238991256,0.334761008744
123,0,0.531916403966,0.468083596034
124,1,0.301872610356,0.698127389644
125,0,0.623281263574,0.376718736426
126,1,0.378907133666,0.621092866334
127,0,0.652665831423,0.347334168577
128,0,0.671735592628,0.328264407372
129,1,0.367737646584,0.632262353416
130,0,0.712417385143,0.287582614857
131,0,0.663247507969,0.336752492031
132,0,0.671588150175,0.328411849825
133,0,0.514336594733,0.485663405267
134,1,0.367340517473,0.632659482527
135,0,0.690841163772,0.309158836228
136,0,0.648513026987,0.351486973013
137,1,0.309123984499,0.690876015501
138,0,0.526028332908,0.473971667092
139,0,0.687578603054,0.312421396946
140,0,0.570061793818,0.429938206182
141,1,0.473292107738,0.526707892262
142,1,0.446956855201,0.553043144799
143,1,0.490759260833,0.509240739167
144,0,0.65627077528,0.34372922472
145,0,0.658299823351,0.341700176649
146,0,0.592521908915,0.407478091085
147,0,0.581805596425,0.418194403575
148,0,0.599393728311,0.400606271689
149,0,0.595748206903,0.404251793097
150,0,0.564214964492,0.435785035508
151,0,0.626110129137,0.373889870863
152,1,0.26894142137,0.73105857863
153,0,0.706724417936,0.293275582064
154,0,0.700833571166,0.299166428834
155,0,0.718254657014,0.281745342986
156,0,0.702765690503,0.297234309497
157,1,0.404565927109,0.595434072891
158,0,0.651817508878,0.348182491122
159,0,0.605372028248,0.394627971752
160,0,0.641955336082,0.358044663918
161,0,0.686812744858,0.313187255142
162,1,0.426579623931,0.573420376069
163,0,0.6009546239,0.3990453761
164,0,0.653169059798,0.346830940202
165,0,0.641955336082,0.358044663918
166,1,0.378907133666,0.621092866334
167,1,0.26894142137,0.73105857863
168,0,0.604228174119,0.395771825881
169,0,0.600526842913,0.399473157087
