PassengerId,Survived
1,0,0.883676138397,0.116323861603
2,1,0.134585574317,0.865414425683
3,1,0.206818379409,0.793181620591
4,1,0.149535244589,0.850464755411
5,0,0.873681125956,0.126318874044
6,0,0.847941535562,0.152058464438
7,0,0.85705817896,0.14294182104
8,0,0.748861707079,0.251138292921
9,1,0.182167011584,0.817832988416
10,1,0.163798775259,0.836201224741
11,1,0.138631887258,0.861368112742
12,1,0.20308798615,0.79691201385
13,0,0.85811841196,0.14188158804
14,0,0.991097046976,0.00890295302392
15,1,0.186823844997,0.813176155003
16,1,0.197420808994,0.802579191006
17,0,0.842868575356,0.157131424644
18,0,0.84356041131,0.15643958869
19,1,0.241097199214,0.758902800786
20,1,0.156336029567,0.843663970433
21,0,0.870552539356,0.129447460644
22,0,0.833220325138,0.166779674862
23,1,0.175686014822,0.824313985178
24,0,0.78027033177,0.21972966823
25,0,0.588150371726,0.411849628274
26,0,0.592564444024,0.407435555976
27,0,0.851464240333,0.148535759667
28,0,0.781988172924,0.218011827076
29,1,0.178872929824,0.821127070176
30,0,0.864585365896,0.135414634104
31,0,0.594105635616,0.405894364384
32,1,0.0719743338775,0.928025666122
33,1,0.178986882237,0.821013117763
34,0,0.910894711133,0.0891052888674
35,0,0.716047305514,0.283952694486
36,0,0.804641245017,0.195358754983
37,0,0.851461122002,0.148538877998
38,0,0.847674058436,0.152325941564
39,1,0.352478738404,0.647521261596
40,1,0.159934638227,0.840065361773
41,1,0.237377536982,0.762622463018
42,1,0.205284738397,0.794715261603
43,0,0.855047291204,0.144952708796
44,1,0.157288418024,0.842711581976
45,1,0.187454310039,0.812545689961
46,0,0.864479452205,0.135520547795
47,0,0.898891372994,0.101108627006
48,1,0.178986882237,0.821013117763
49,0,0.938870347318,0.0611296526818
50,1,0.226622856705,0.773377143295
51,0,0.893977936188,0.106022063812
52,0,0.847864583028,0.152135416972
53,1,0.11699774862,0.88300225138
54,1,0.20676109917,0.79323890083
55,0,0.882869127858,0.117130872142
56,0,0.82443988317,0.17556011683
57,1,0.16502887066,0.83497112934
58,0,0.857392832828,0.142607167172
59,1,0.201126670986,0.798873329014
60,0,0.965181951713,0.0348180482873
61,0,0.840449832537,0.159550167463
62,1,0.133874223113,0.866125776887
63,0,0.761599818406,0.238400181594
64,0,0.832450388749,0.167549611251
65,0,0.835225880948,0.164774119052
66,1,0.440938553166,0.559061446834
67,1,0.130267938709,0.869732061291
68,0,0.855552563814,0.144447436186
69,0,0.524878865194,0.475121134806
70,0,0.91606516844,0.0839348315597
71,0,0.846632036965,0.153367963035
72,0,0.933521153921,0.066478846079
73,0,0.932987737573,0.0670122624266
74,0,0.902677569276,0.097322430724
75,0,0.907424621448,0.092575378552
76,0,0.841969357651,0.158030642349
77,0,0.864585365896,0.135414634104
78,0,0.864479452205,0.135520547795
79,1,0.211239631558,0.788760368442
80,1,0.257914329515,0.742085670485
